Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI
n4290,3,12,1,1,13
g34631,6,13,2,3,7
g34632,6,13,2,4,7
g3831,4,8,3,9,36
n4299,3,12,2,8,19
g2504,4,8,6,11,22
n4297,5,16,1,1,3
g3835,4,8,3,7,38
n4298,2,5,1,4,11
n4295,3,12,2,5,10
n4296,2,9,1,1,4
g2509,4,10,4,8,10
g34637,6,13,2,5,34
g34638,4,8,2,5,1
g34635,6,13,2,6,1
g34636,6,13,2,6,1
g34639,6,13,2,6,1
g3802,4,8,3,9,18
g3808,4,10,4,14,12
g3813,4,8,5,11,23
g3817,4,9,4,9,26
g34657,4,9,4,6,11
g6177,4,8,3,10,9
g3901,4,6,5,6,1
n1954,1,2,1,2,6
g3905,4,10,5,9,17
g3909,4,10,4,7,14
n1952,1,2,3,4,16
g6181,4,8,3,10,11
g16748,4,8,5,9,34
g16744,4,8,7,17,19
g6187,4,8,3,7,13
g3913,4,6,4,6,1
g3917,4,10,5,8,10
n1943,1,2,3,3,12
n1942,1,2,1,1,14
n1941,1,2,4,4,12
n1940,1,2,3,4,14
g6195,4,8,3,11,15
n1946,1,2,1,2,25
g6191,4,9,3,8,16
g6159,4,8,6,10,17
g6154,4,10,3,6,12
n1970,1,2,3,3,15
g6163,4,9,3,11,20
g6167,4,8,3,10,22
n1967,1,2,4,4,17
g6173,4,8,2,6,24
n1969,1,2,3,3,12
n1968,1,2,4,8,17
g34597,0,0,0,0,0
g6148,4,8,3,7,25
g34598,4,10,2,4,10
g34599,6,15,2,6,20
DFF_228_n1,4,6,1,1,8
n1987,1,2,4,9,29
n1986,1,2,2,3,31
n1989,1,2,2,2,3
g21292,4,8,3,7,11
g16718,4,8,7,18,24
g8787,4,8,4,9,13
g8786,4,8,3,9,12
g8789,4,4,5,16,1
g8788,4,8,3,11,14
g16722,4,8,5,11,25
g8783,4,8,4,10,9
g8785,4,8,3,6,11
g8784,4,8,3,11,10
g14167,4,8,3,12,28
DFF_477_n1,4,8,1,1,11
g14189,4,6,4,13,22
g16775,4,8,7,15,28
g8719,4,7,5,19,10
g28753,3,9,4,11,30
g14125,4,8,3,11,26
g14147,4,8,4,11,27
g2491,4,9,3,11,7
g34721,3,10,1,4,12
g34722,3,10,2,5,14
g34720,3,10,1,4,20
g2495,4,10,7,12,17
g34725,6,15,2,7,39
g34726,3,9,1,5,9
g34723,3,10,2,5,18
g34724,6,15,2,7,21
g34729,3,9,1,5,4
g34727,3,10,2,5,11
g34728,3,9,2,4,13
g1171,4,7,6,17,32
g1178,4,9,5,10,33
g34719,5,10,2,5,12
DFF_909_n1,4,8,1,1,10
g2472,4,9,3,8,7
g1141,4,8,3,12,10
n5412,4,5,2,5,19
n5413,4,8,2,4,3
g2476,4,9,10,23,14
n5410,4,9,2,3,26
g1146,4,6,4,10,37
n5411,4,5,2,3,17
n5418,4,8,3,3,13
n5419,4,8,3,3,13
n5416,4,5,5,9,11
n5417,4,8,3,3,13
n5414,4,8,2,2,11
n5415,4,3,1,1,12
g2485,4,9,5,12,20
g34732,6,13,2,5,28
g34733,5,10,2,4,7
g34730,3,10,2,4,6
g1152,4,8,3,7,39
g34731,3,9,2,2,8
n5401,4,6,2,5,39
n5402,4,8,2,2,14
g1157,4,8,4,13,29
n5400,4,8,3,9,14
n5409,4,7,2,2,14
n5407,4,9,2,4,8
n5408,4,8,2,2,2
n5405,4,9,2,2,6
n5406,4,9,2,2,14
n5403,4,10,2,3,15
n5404,4,10,2,3,15
g34734,3,10,2,5,9
g34735,3,10,2,5,2
g2453,4,5,5,12,12
n4103,3,9,4,7,12
n5434,4,8,1,1,8
n4104,2,8,1,1,29
n5435,4,8,1,1,16
n4101,4,10,1,2,13
n5432,4,8,1,1,37
g1124,4,8,3,5,10
n4102,3,8,1,2,29
n5433,4,8,1,1,66
g1129,4,4,5,16,40
n5430,4,8,3,3,22
n4100,2,8,1,1,11
n5431,4,6,3,4,12
n4109,2,2,2,2,17
n4107,4,9,1,2,14
n5438,4,8,1,1,18
n4108,2,8,1,1,13
n5439,4,8,1,1,17
n4105,2,4,2,3,9
n5436,4,8,1,1,17
n4106,2,5,1,2,14
n5437,4,8,1,1,4
g2461,4,8,4,14,12
n5423,4,8,3,3,37
n5424,4,8,3,3,3
g2465,4,9,6,12,10
n5421,4,8,3,3,13
g1135,4,8,5,15,37
n5422,4,8,3,5,14
n5420,4,8,3,3,13
n5429,4,8,3,3,20
n5427,4,8,3,3,32
n5428,4,8,3,3,28
n5425,4,8,3,3,20
n5426,4,8,3,3,10
n4125,4,10,1,2,20
n5456,4,9,2,2,6
n4126,3,8,1,2,18
n5457,4,4,2,2,55
n4123,3,9,2,3,15
n5454,4,4,2,3,31
g2433,4,10,5,10,12
n4124,2,8,1,1,11
n5455,4,7,2,3,28
n4121,2,2,2,2,17
n5452,4,8,2,3,15
n4122,4,10,1,2,13
n5453,4,8,2,3,13
g1105,4,8,7,17,12
n5450,4,8,2,3,15
g2437,4,8,3,6,10
n4120,2,8,1,1,13
n5451,4,8,2,3,7
n4129,2,4,2,3,9
n4127,3,9,4,7,19
n5458,4,4,2,2,28
n4128,2,8,1,1,18
n5459,4,8,2,2,19
g2441,4,8,3,8,10
n4114,3,8,1,2,10
n5445,4,8,2,3,42
n4115,3,9,4,7,19
n5446,4,8,2,3,37
n4112,2,8,1,1,11
n5443,4,6,2,3,8
n4113,4,10,1,2,20
n5444,4,8,2,3,11
g2449,4,8,3,4,10
n4110,4,10,1,2,13
n5441,4,8,2,2,28
n4111,3,9,2,3,15
n5442,4,8,2,2,44
n5440,4,6,2,2,8
n4118,2,5,1,2,14
n5449,4,8,2,3,19
n4119,4,9,1,2,14
n4116,2,8,1,1,10
n5447,4,4,2,3,36
n4117,2,4,2,3,9
n5448,4,8,2,3,40
DFF_1234_n1,4,8,1,1,8
n5470,4,10,4,7,32
n4140,2,8,1,1,21
n5471,4,10,4,7,33
n4147,3,9,2,3,15
n5478,4,8,3,4,12
n4148,2,8,1,1,11
n5479,4,10,3,4,43
n4145,2,2,2,2,17
n5476,4,6,4,7,17
n4146,4,10,1,2,13
n5477,4,8,4,12,5
n4143,4,9,1,2,14
n5474,4,10,4,7,21
n4144,2,8,1,1,13
n5475,4,10,4,7,20
n4141,2,4,2,3,9
n5472,4,10,4,7,16
n4142,2,5,1,2,6
n5473,4,10,4,7,19
n4149,4,10,1,2,13
g34794,3,10,2,5,8
g34795,3,10,1,4,10
n5460,4,8,2,2,21
g34792,3,10,1,4,4
g34793,3,10,1,5,6
g34798,3,10,1,5,16
g34799,3,10,1,5,9
g34796,3,10,1,4,12
g34797,3,10,1,4,14
n4136,2,8,1,1,11
n5467,4,6,5,12,41
n4137,4,10,1,2,20
n5468,4,8,5,19,11
n4134,4,10,1,2,13
n5465,4,9,3,15,19
g3752,4,8,2,6,20
n4135,3,9,2,3,15
n5466,4,6,5,12,46
g34790,6,15,2,7,22
n4132,2,8,1,1,13
n5463,4,8,2,2,9
g34791,6,15,2,6,40
n4133,2,2,2,2,17
n5464,4,4,2,2,20
n4130,2,5,1,2,14
n5461,4,8,2,2,19
n4131,4,9,1,2,14
n5462,4,8,2,2,17
g2429,4,8,3,8,11
n4138,3,8,1,2,21
n5469,4,8,2,12,5
n4139,3,9,4,7,19
n4161,2,3,1,1,6
n5492,4,7,1,1,15
n4162,2,6,1,1,5
n5493,4,9,1,1,8
n5490,4,7,1,1,19
n4160,2,8,1,1,11
n5491,4,9,1,1,13
n4169,3,6,2,5,35
n4167,2,3,1,2,41
n5498,4,8,1,1,2
n4168,2,3,1,2,37
n5499,4,8,1,1,3
n4165,2,7,1,1,4
n5496,4,8,1,1,3
n4166,3,9,2,3,41
n5497,4,8,1,1,3
n4163,2,7,2,2,4
n5494,4,7,1,1,10
n4164,2,3,1,1,5
n5495,4,8,1,1,3
g16924,4,8,6,12,23
n4150,3,8,1,2,22
n5481,4,7,3,7,18
n4151,3,9,4,7,12
n5482,4,8,2,4,26
n5480,4,8,3,7,16
n4158,4,9,1,2,13
n5489,4,7,1,1,9
n4159,2,2,2,3,12
n4156,2,8,1,1,13
n5487,4,8,1,1,3
n4157,2,2,2,2,17
n5488,4,10,1,1,8
n4154,2,5,1,2,14
n5485,4,6,1,2,4
n4155,4,9,1,2,14
n5486,4,8,2,2,17
n4152,2,8,1,1,22
n5483,4,8,2,2,12
n4153,2,4,2,3,7
n5484,4,10,2,3,8
g2407,4,8,3,8,19
n4183,2,7,1,1,15
n4184,3,9,2,3,36
n4181,2,7,2,2,15
n4182,2,3,1,1,16
n4180,2,6,1,1,16
g33435,5,17,2,3,12
n4189,2,5,1,2,33
n4187,3,6,2,5,30
g3703,4,10,6,18,12
n4188,2,5,1,1,35
n4185,2,3,1,2,36
n4186,2,3,1,2,32
n4172,3,6,2,4,34
n4173,2,7,2,3,35
n4170,2,5,1,1,40
n4171,2,5,1,2,38
n4178,2,6,3,6,32
n4179,2,3,1,1,17
n4176,2,8,5,13,42
n4177,2,6,1,2,34
n4174,2,4,1,1,56
n4175,2,7,1,1,56
n1907,1,2,3,3,14
n1908,1,2,4,8,17
n1903,1,2,3,3,15
n1905,1,2,4,4,17
n1904,1,2,3,3,12
g34783,2,6,2,3,25
g34781,4,14,2,3,19
g34788,0,0,0,0,0
n1936,1,2,1,1,26
n4194,2,8,5,13,37
n4195,2,6,1,2,28
n4192,2,4,1,1,5
n4193,2,7,1,1,5
n4190,3,6,2,4,29
n4191,2,7,2,3,30
n4198,2,8,2,18,27
n4199,3,12,2,4,26
n4196,2,6,3,6,26
n4197,2,7,1,2,31
n1928,1,2,3,4,31
n1927,1,2,4,4,38
n1835,1,2,1,2,3
n1837,1,2,4,4,43
n4095,4,9,1,2,14
n4096,2,8,1,1,13
n4093,2,4,2,3,9
n4094,2,5,1,2,14
n4091,3,9,4,7,19
n4092,2,8,1,1,20
g14201,4,8,4,14,23
n4090,3,8,1,2,20
n4099,3,9,2,3,15
n4097,2,2,2,2,17
n4098,4,10,1,2,13
n1822,1,2,2,3,22
n1821,1,2,4,8,8
n1824,1,3,2,3,18
n1823,1,2,2,3,24
n1820,1,2,3,3,14
g14217,4,8,3,8,24
g16874,4,8,5,9,28
g6035,4,8,7,9,6
n1855,1,3,7,12,18
n1854,1,2,1,1,18
n1857,1,3,2,2,16
n1856,1,3,3,3,20
n1853,1,3,2,2,16
n1852,1,3,3,3,20
g6040,4,8,4,8,8
n1859,1,3,7,12,18
n1858,1,2,1,1,18
n1844,1,2,4,9,18
n1843,1,2,3,6,18
n1845,1,2,2,6,21
n1840,1,2,1,2,12
n1842,1,2,2,6,21
n1871,1,2,2,3,40
n1870,1,2,3,4,14
n1877,1,2,1,2,14
n1874,1,3,2,4,14
n1860,1,3,3,3,13
n1866,1,2,3,3,12
n1867,1,2,1,1,14
n1862,1,2,1,1,18
n1861,1,3,2,2,16
n1864,1,3,2,2,20
n1863,1,3,7,12,11
g6031,4,8,5,13,4
n1869,1,2,4,4,12
n1891,1,2,1,1,14
n1890,1,2,3,3,12
n1893,1,2,4,4,12
n1880,1,2,3,4,14
n1882,1,2,1,1,14
n1881,1,2,4,4,16
n1888,1,3,1,1,18
n1883,1,2,3,3,16
g1183,4,8,7,15,34
g1189,4,8,4,14,10
g1193,4,8,6,13,12
g1199,4,8,5,8,14
