Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
n6382,1,1,3,3,8,0,0
n5051,3,11,1,1,19,2,5
n6381,1,1,3,3,8,0,0
n6380,1,1,3,3,8,0,0
n5058,3,9,1,1,39,1,6
n5059,3,11,1,1,41,2,5
n6389,1,1,3,3,8,0,0
n5056,2,7,1,1,13,1,4
n6388,1,1,3,3,8,0,0
n5057,2,6,1,1,13,1,3
n6387,1,1,3,3,8,0,0
n5054,4,8,1,2,9,0,3
n6386,1,1,3,3,8,0,0
n5055,2,8,1,2,11,2,2
n6385,1,1,3,3,8,0,0
n5041,4,10,1,2,6,2,1
n6373,1,1,3,3,8,0,0
n5042,2,5,1,2,38,1,1
n6372,1,1,3,5,8,0,0
n6371,1,1,3,3,8,0,0
n5040,3,7,1,2,5,1,2
n6370,1,1,3,3,8,0,0
n5049,3,12,3,5,18,3,3
n5047,2,7,3,3,58,1,4
n6379,1,1,3,3,8,0,0
n5048,2,7,1,1,19,1,4
n6378,1,1,3,3,8,0,0
n5045,2,4,1,2,7,0,3
n6377,1,1,3,3,8,0,0
n5046,2,4,1,2,59,0,2
n6376,1,1,3,3,8,0,0
n5043,3,10,1,2,16,2,4
n6375,1,1,3,3,8,0,0
n6374,1,1,3,3,8,0,0
g14705,4,8,2,11,6,2,2
n6285,1,1,3,3,8,0,0
n6284,1,1,3,4,8,0,0
n6283,1,1,3,4,8,0,0
n6282,1,1,3,5,8,0,0
n6281,1,1,3,4,8,0,0
n6280,1,1,3,3,8,0,0
g14673,4,8,3,9,2,2,3
g8235,4,8,4,9,5,2,3
Tj_OUT1234,4,8,1,1,15,0,8
n6289,1,1,3,6,8,0,0
n6288,1,1,3,4,8,0,0
n6287,1,1,3,6,8,0,0
n6286,1,1,3,5,8,0,0
g907,4,10,3,16,27,1,4
g904,4,6,5,12,23,1,2
n6274,1,1,3,4,8,0,0
n6273,1,1,3,4,8,0,0
n6272,1,1,3,4,8,0,0
n6271,1,1,3,4,8,0,0
n6270,1,1,3,3,8,0,0
test_si96,0,0,2,4,0,0,0
test_si97,0,0,2,7,0,0,0
test_si98,0,0,1,3,0,0,0
test_si99,0,0,2,4,0,0,0
n6279,1,1,3,5,8,0,0
n6278,1,1,3,6,8,0,0
n6277,1,1,3,6,8,0,0
n6276,1,1,3,4,8,0,0
n6275,1,1,3,5,8,0,0
g8215,4,6,3,10,13,1,2
g14694,4,8,6,18,11,2,2
n2702,3,9,1,4,4,1,1
n2701,3,11,1,2,9,2,4
n2704,2,6,3,6,34,2,3
n2703,2,6,1,2,36,2,3
n2700,4,13,1,2,9,3,3
n2709,2,2,3,6,32,0,0
g925,4,10,4,6,31,1,4
n2706,2,6,3,6,16,2,2
n2705,2,6,1,2,18,2,3
g921,4,8,5,12,24,1,3
n2708,2,4,1,2,23,1,2
n2707,2,6,3,4,22,2,3
n6296,1,1,3,5,8,0,0
n6295,1,1,3,5,8,0,0
n6294,1,1,3,5,8,0,0
n6293,1,1,3,5,8,0,0
n6292,1,1,3,6,8,0,0
g9555,4,6,3,7,17,1,2
n6291,1,1,3,6,8,0,0
n6290,1,1,3,5,8,0,0
g9553,4,8,3,9,10,1,3
n6299,1,1,3,6,8,0,0
n6298,1,1,3,5,8,0,0
n6297,1,1,3,5,8,0,0
g918,4,10,2,8,30,1,4
g914,4,10,2,6,29,1,5
g911,4,10,2,4,28,1,4
g14635,4,8,2,8,30,2,3
test_si63,0,0,1,5,0,0,0
test_si64,0,0,1,5,0,0,0
test_si65,0,0,2,6,0,0,0
test_si66,0,0,2,13,0,0,0
test_si67,0,0,2,3,0,0,0
test_si68,0,0,1,6,0,0,0
test_si69,0,0,1,3,0,0,0
n2724,2,8,2,4,15,2,2
n2723,3,10,3,5,13,3,3
n2726,3,10,4,7,26,3,3
n2725,3,9,2,2,15,2,2
test_si70,0,0,2,4,0,0,0
n2720,3,11,2,2,18,2,5
test_si71,0,0,2,9,0,0,0
test_si72,0,0,1,3,0,0,0
n2722,3,9,2,2,15,2,2
test_si73,0,0,2,10,0,0,0
n2721,3,9,2,2,28,2,2
g947,4,8,4,10,8,1,1
n2728,2,2,1,1,15,0,0
n2727,3,10,4,7,17,3,3
n2729,4,4,1,1,15,0,0
g930,4,10,2,7,35,1,4
test_si52,0,0,2,13,0,0,0
test_si53,0,0,2,11,0,0,0
test_si54,0,0,1,5,0,0,0
test_si55,0,0,1,7,0,0,0
test_si56,0,0,1,6,0,0,0
test_si57,0,0,2,5,0,0,0
test_si58,0,0,2,6,0,0,0
test_si59,0,0,1,6,0,0,0
n2713,4,12,1,0,27,0,6
n2712,2,4,2,6,21,0,1
n2715,3,9,2,3,15,2,1
n2714,2,4,4,2,3,0,1
test_si60,0,0,2,7,0,0,0
test_si61,0,0,1,5,0,0,0
n2711,2,4,1,2,26,1,2
test_si62,0,0,2,10,0,0,0
g939,4,3,4,8,12,0,1
n2710,2,6,3,4,25,2,3
g936,4,10,3,7,26,1,3
n2717,3,8,1,2,14,0,7
n2716,3,9,2,3,19,2,2
n2719,3,11,2,2,27,2,5
n2718,4,12,1,2,28,0,8
g962,4,10,2,5,30,1,3
test_si85,0,0,2,5,0,0,0
test_si86,0,0,1,5,0,0,0
test_si87,0,0,2,6,0,0,0
n2740,2,7,3,4,40,1,2
test_si88,0,0,2,5,0,0,0
test_si89,0,0,1,4,0,0,0
n1415,1,2,1,2,10,0,0
n2746,2,8,4,6,13,2,2
n1414,1,2,1,2,8,0,0
n2745,2,8,4,6,13,2,1
test_si90,0,0,2,5,0,0,0
n1417,1,2,2,5,32,0,1
n2748,2,2,3,6,16,0,0
test_si91,0,0,1,4,0,0,0
n1416,1,2,1,2,6,0,0
n2747,2,5,1,2,10,1,1
test_si92,0,0,1,6,0,0,0
n1411,1,2,5,9,22,0,0
n2742,2,8,4,6,13,2,2
test_si93,0,0,1,5,0,0,0
n1410,1,2,1,2,8,0,0
n2741,2,8,4,6,13,2,2
test_si94,0,0,2,8,0,0,0
n1413,1,2,1,2,8,0,0
n2744,4,8,1,1,41,0,6
test_si95,0,0,1,3,0,0,0
n1412,1,2,1,2,10,0,0
n2743,2,8,4,6,13,2,2
n1419,1,2,1,2,10,0,0
n1418,1,2,1,2,8,0,0
n2749,4,7,1,2,21,0,5
g952,4,7,5,9,10,1,2
g14662,4,8,6,19,32,2,2
test_si74,0,0,1,4,0,0,0
test_si75,0,0,2,6,0,0,0
test_si76,0,0,2,7,0,0,0
test_si77,0,0,1,4,0,0,0
test_si78,0,0,1,4,0,0,0
test_si79,0,0,1,5,0,0,0
n1404,1,2,1,2,10,0,0
n2735,2,7,3,4,40,1,2
n1403,1,2,1,2,10,0,0
n2734,2,8,4,6,13,2,2
n1406,1,2,1,2,10,0,0
n2737,4,8,1,1,41,0,6
test_si80,0,0,1,6,0,0,0
n1405,1,2,1,2,10,0,0
n2736,2,8,4,6,13,2,2
test_si81,0,0,1,5,0,0,0
n1400,1,2,1,1,18,0,1
n2731,5,12,1,2,41,0,6
test_si82,0,0,1,4,0,0,0
n2730,3,8,2,0,40,0,2
test_si83,0,0,1,3,0,0,0
n1402,1,1,6,14,13,0,0
n2733,2,7,3,4,40,1,2
test_si84,0,0,2,11,0,0,0
n1401,1,2,1,1,20,0,1
n2732,5,12,1,2,41,0,6
g956,4,8,5,11,37,1,3
n1408,1,2,1,2,10,0,0
n2739,2,8,4,6,13,2,2
n1407,1,2,1,2,10,0,0
n2738,2,7,3,4,40,1,2
n1409,1,2,1,2,10,0,0
test_si27,0,0,1,4,0,0,0
test_si28,0,0,1,3,0,0,0
test_si29,0,0,2,6,0,0,0
g2098,4,8,3,9,11,1,2
n2760,2,4,6,42,4,0,1
test_si20,0,0,2,8,0,0,0
test_si21,0,0,2,7,0,0,0
n1431,1,2,3,4,10,0,0
n2762,2,5,1,2,5,1,1
test_si22,0,0,1,4,0,0,0
n1430,1,2,3,4,10,0,0
n2761,3,7,5,13,39,1,3
test_si23,0,0,1,5,0,0,0
test_si24,0,0,1,4,0,0,0
test_si25,0,0,2,5,0,0,0
test_si26,0,0,2,4,0,0,0
n1437,1,2,5,7,7,0,1
n2768,2,4,1,2,22,0,1
n1436,1,2,3,6,7,0,1
n2767,2,8,4,5,5,2,2
n1439,1,2,3,4,8,0,0
n1438,1,2,3,4,8,0,0
n2769,2,5,3,4,21,1,1
n1433,1,2,3,4,10,0,0
n2764,4,7,1,2,31,0,5
n1432,1,2,3,5,10,0,0
n2763,2,2,3,6,26,0,0
n1435,1,2,1,2,10,0,1
n2766,2,5,3,4,23,1,1
n1434,1,2,3,4,6,0,0
n2765,2,8,4,5,30,2,2
test_si16,0,0,2,6,0,0,0
test_si17,0,0,1,5,0,0,0
test_si18,0,0,1,4,0,0,0
test_si19,0,0,1,4,0,0,0
test_si10,0,0,2,5,0,0,0
n1420,1,2,1,2,8,0,0
n2751,2,5,3,4,13,1,1
test_si11,0,0,1,4,0,0,0
n2750,2,8,4,5,20,2,1
test_si12,0,0,1,5,0,0,0
test_si13,0,0,2,6,0,0,0
test_si14,0,0,2,3,0,0,0
test_si15,0,0,2,10,0,0,0
n1426,1,3,3,4,18,0,2
n2757,2,3,1,2,13,0,0
n1425,1,3,1,1,9,0,2
n2756,2,6,1,2,18,1,2
n1428,1,2,1,1,8,0,0
n2759,2,4,3,6,6,0,2
n1427,1,3,3,4,18,0,2
n2758,2,5,1,2,20,1,0
n1422,1,2,4,8,33,0,0
n2753,2,4,1,2,12,0,1
n1421,1,2,7,7,6,0,0
n2752,2,8,4,5,15,2,1
n1424,1,2,2,2,20,0,0
n2755,2,5,2,3,14,0,3
n1423,1,2,2,1,4,0,1
n2754,2,5,3,4,11,1,1
g979,4,8,4,12,36,2,3
n1429,1,2,1,2,10,0,0
test_si49,0,0,1,5,0,0,0
g2079,4,8,6,9,22,1,2
test_si41,0,0,2,6,0,0,0
n2782,2,5,2,2,17,0,3
test_si42,0,0,2,8,0,0,0
n1450,1,3,1,1,19,0,0
n2781,3,5,1,2,4,0,1
test_si43,0,0,1,4,0,0,0
n1453,1,4,7,9,5,0,0
n2784,4,14,2,3,16,3,4
test_si44,0,0,1,4,0,0,0
n1452,1,4,8,11,5,0,0
n2783,4,14,1,1,5,3,4
test_si45,0,0,2,4,0,0,0
test_si46,0,0,2,5,0,0,0
test_si47,0,0,2,8,0,0,0
n2780,3,9,1,2,6,1,4
test_si48,0,0,1,3,0,0,0
n2789,2,6,1,1,20,2,1
n1455,1,4,5,9,11,0,0
n2786,2,3,1,1,22,0,1
n1454,1,4,5,10,11,0,0
n2785,2,5,1,1,14,1,1
test_si50,0,0,2,9,0,0,0
n1457,1,4,5,10,11,0,0
n2788,2,6,1,1,21,1,3
test_si51,0,0,2,3,0,0,0
n1456,1,4,6,10,11,0,0
n2787,2,5,7,10,6,1,2
test_si38,0,0,2,4,0,0,0
g996,4,7,5,10,27,1,2
test_si39,0,0,1,5,0,0,0
g2084,4,10,4,8,10,1,3
g2089,4,8,5,7,12,1,4
g990,4,8,3,9,32,2,2
test_si30,0,0,2,4,0,0,0
n1440,1,2,3,4,6,0,0
n2771,2,6,1,2,28,1,2
test_si31,0,0,2,7,0,0,0
n2770,2,5,2,3,24,0,3
test_si32,0,0,2,8,0,0,0
n1442,1,2,5,8,10,0,0
n2773,2,5,1,2,30,1,1
test_si33,0,0,1,2,0,0,0
n1441,1,2,2,4,17,0,1
n2772,2,3,1,2,23,0,0
test_si34,0,0,1,6,0,0,0
test_si35,0,0,2,5,0,0,0
test_si36,0,0,2,5,0,0,0
test_si37,0,0,2,4,0,0,0
n1448,1,2,5,6,17,0,1
n2779,4,14,2,2,16,3,4
n1447,1,2,9,16,22,0,1
n2778,2,6,2,2,3,1,1
n1449,1,2,13,15,10,0,0
n1444,1,2,2,3,10,0,0
n2775,3,7,5,13,39,1,3
n1443,1,2,5,9,10,0,0
n2774,2,4,3,4,6,0,2
n1446,1,2,2,3,10,0,0
n2777,4,16,2,3,5,4,5
test_si40,0,0,1,7,0,0,0
n1445,1,2,9,17,27,0,1
n2776,5,12,1,1,6,0,8
g2051,4,9,9,21,14,1,3
n1473,1,2,1,2,25,0,0
n1472,1,2,2,3,20,0,1
n1475,1,4,1,0,17,0,0
n1474,1,3,3,5,14,0,3
n1471,1,2,2,3,20,0,1
n1470,1,2,3,4,18,0,1
n1477,1,3,3,6,14,0,3
n1476,1,3,1,1,16,0,2
n1479,1,3,3,6,14,0,3
n1478,1,3,1,1,16,0,2
g2060,4,9,4,9,20,1,3
g2066,4,9,5,10,7,1,3
n2793,2,2,4,7,8,0,0
n1461,1,1,10,56,5,0,0
n2792,3,11,6,6,6,1,5
n1464,1,2,2,3,20,0,0
n2795,2,6,1,1,12,0,4
n2794,2,3,1,1,7,0,0
n2791,2,4,1,1,7,0,1
n2790,2,5,3,3,19,0,4
n1469,1,3,3,4,17,0,3
n1466,1,2,2,2,17,1,0
n2797,3,11,1,1,29,1,4
n1465,1,4,1,0,20,0,0
n2796,3,12,1,1,11,3,3
n1468,1,3,3,4,17,0,1
n2799,2,8,2,7,14,0,5
n1467,1,3,3,4,17,0,1
n2798,5,15,4,15,5,3,4
g2070,4,10,7,13,16,1,4
n1497,1,3,3,3,13,0,2
g4698,4,8,3,11,10,1,2
n1496,1,2,2,2,13,0,0
n1490,1,2,4,8,3,0,0
n1492,1,1,5,15,2,0,0
n1499,1,3,7,12,11,0,2
n1498,1,2,1,1,18,0,0
g2040,4,9,6,8,10,1,3
n1484,1,2,2,4,41,0,1
n1483,1,3,3,6,27,0,3
g2047,4,9,5,14,7,1,3
n1486,1,2,2,4,41,0,1
n1485,1,4,2,2,43,0,2
n1480,1,3,1,1,20,0,2
n1482,1,3,3,6,14,0,3
n1481,1,3,3,6,18,0,3
n1488,1,2,2,4,41,0,1
n1487,1,2,2,4,41,0,1
n1489,1,2,2,10,38,0,1
g1041,4,10,6,8,34,1,4
g2370,4,8,6,13,22,1,3
g2375,4,10,4,6,10,1,3
n6601,1,1,2,4,6,0,0
n6600,1,1,2,4,6,0,0
g1046,4,6,6,12,1,0,3
n6609,1,1,2,4,6,0,0
n6608,1,1,2,4,6,0,0
n6607,1,1,2,4,6,0,0
n6606,1,1,2,4,6,0,0
n6605,1,1,2,4,6,0,0
n6604,1,1,2,4,6,0,0
n6603,1,1,2,5,6,0,0
n6602,1,1,2,4,6,0,0
g1052,4,8,5,12,38,1,2
g2380,4,8,4,8,12,1,3
g2384,4,8,6,14,24,1,2
g2389,4,8,2,7,11,1,3
g3680,4,8,4,9,26,2,3
g3684,4,6,3,9,12,0,2
g2351,4,9,4,10,20,1,3
g3689,4,8,6,11,28,1,3
g2357,4,9,4,8,7,1,3
n6623,1,1,2,4,5,0,0
n6622,1,1,2,4,5,0,0
g1024,4,10,6,10,7,1,4
n6621,1,1,2,4,5,0,0
n6620,1,1,2,4,5,0,0
n6629,1,1,3,6,5,0,0
n6628,1,1,3,6,5,0,0
n6627,1,1,2,4,5,0,0
n6626,1,1,2,4,5,0,0
n6625,1,1,2,4,5,0,0
n6624,1,1,3,6,5,0,0
g1030,4,10,7,10,7,1,4
g2361,4,10,8,12,13,1,3
g3694,4,8,5,8,30,1,2
n6612,1,1,2,4,6,0,0
n6611,1,1,2,4,6,0,0
g3698,4,7,6,10,11,1,3
n6610,1,1,2,4,6,0,0
g1036,4,8,5,8,9,1,3
n6619,1,1,2,4,4,0,0
n6618,1,1,2,4,6,0,0
n6617,1,1,2,4,6,0,0
n6616,1,1,2,4,6,0,0
n6615,1,1,2,4,6,0,0
n6614,1,1,2,4,6,0,0
n6613,1,1,2,4,6,0,0
g2331,4,9,5,11,10,1,3
n5313,4,8,2,2,22,1,2
n6645,1,1,2,4,5,0,0
n5314,4,8,2,2,22,1,2
n6644,1,1,2,4,5,0,0
g1002,4,6,7,15,1,0,2
n5311,4,9,2,2,7,1,3
n6643,1,1,2,3,5,0,0
n5312,4,8,2,2,2,1,3
n6642,1,1,1,1,5,0,0
g1008,4,8,4,9,43,1,1
n6641,1,1,2,4,5,0,0
n5310,4,9,2,2,22,1,4
n6640,1,1,2,4,5,0,0
g2338,4,9,4,8,7,1,4
n5319,4,8,3,11,41,2,3
n5317,4,8,3,5,4,1,2
n6649,1,1,2,4,5,0,0
n5318,4,6,3,4,8,1,2
n6648,1,1,2,4,5,0,0
n5315,4,8,2,4,11,1,2
n6647,1,1,2,4,5,0,0
n5316,4,8,2,2,11,1,1
n6646,1,1,2,4,5,0,0
n5302,4,8,4,8,34,1,1
n6634,1,1,2,4,5,0,0
n5303,4,8,4,6,38,1,2
n6633,1,1,3,7,5,0,0
n5300,4,9,7,17,10,1,2
n6632,1,1,2,4,5,0,0
n5301,4,4,5,11,15,0,2
n6631,1,1,2,4,5,0,0
n6630,1,1,2,5,5,0,0
g1018,4,10,6,13,7,1,4
n5308,4,10,3,3,3,1,3
n5309,4,10,3,6,10,1,4
n6639,1,1,2,4,5,0,0
n5306,4,10,3,3,12,1,4
n6638,1,1,2,4,5,0,0
n5307,4,6,3,3,3,0,2
n6637,1,1,3,6,5,0,0
n5304,4,8,4,8,29,1,2
n6636,1,1,2,4,5,0,0
n5305,4,8,4,4,11,1,2
n6635,1,1,2,4,5,0,0
n4004,2,3,1,1,13,1,0
n5335,4,10,4,7,11,1,4
n6667,1,1,2,5,4,0,0
g4975,4,6,6,16,19,0,2
n4005,2,5,2,3,12,0,5
n5336,4,10,4,7,13,1,5
n6666,1,1,2,4,4,0,0
n4002,3,12,4,8,11,3,3
n5333,4,10,4,7,36,1,5
n6665,1,1,7,15,4,0,0
n4003,2,5,2,2,12,0,5
n5334,4,10,4,7,37,1,5
n6664,1,1,2,4,4,0,0
n4000,2,5,2,2,12,0,5
n5331,4,10,4,7,34,1,6
n6663,1,1,2,5,4,0,0
n4001,2,3,1,1,13,1,0
n5332,4,10,4,7,35,1,5
n6662,1,1,2,4,4,0,0
g2315,4,8,2,5,10,1,3
n6661,1,1,2,5,4,0,0
n5330,4,10,4,7,38,1,4
n6660,1,1,2,4,4,0,0
g2319,4,9,5,11,12,1,3
n4008,2,3,1,1,13,1,0
n5339,4,10,4,7,22,1,5
n4009,2,6,2,2,13,1,3
n4006,2,3,1,2,13,1,0
n5337,4,10,4,7,12,1,5
n6669,1,1,2,4,4,0,0
n4007,2,5,2,2,12,0,5
n5338,4,10,4,5,26,1,5
n6668,1,1,4,12,4,0,0
g4983,4,8,5,12,9,1,2
n5324,4,8,4,17,5,1,1
n6656,1,1,2,4,4,0,0
n5325,4,5,1,2,5,1,1
n6655,1,1,2,4,4,0,0
n5322,4,8,6,12,48,1,2
n6654,1,1,2,4,4,0,0
n5323,4,6,3,10,23,2,1
n6653,1,1,2,4,4,0,0
n5320,4,8,3,8,36,2,3
n6652,1,1,2,4,5,0,0
n5321,4,8,6,12,43,1,1
n6651,1,1,2,4,5,0,0
n6650,1,1,2,4,5,0,0
g2327,4,8,4,9,12,1,2
n5328,4,8,5,7,37,1,3
n5329,4,4,5,7,40,0,2
n6659,1,1,2,4,4,0,0
n6658,1,1,1,1,4,0,0
n5327,4,8,6,14,18,1,2
n6657,1,1,2,4,4,0,0
g34442,6,15,2,6,14,2,2
n6681,1,1,2,4,2,0,0
g34443,6,16,2,6,18,2,4
n5350,4,9,5,9,10,1,2
n6680,1,1,3,9,2,0,0
g34440,4,10,2,7,10,1,4
g34441,6,15,2,7,20,2,2
g34446,6,15,2,7,14,2,2
g4950,4,8,4,11,12,1,2
g34447,6,16,2,7,18,2,3
g34444,6,15,2,7,22,2,2
g34445,6,15,2,6,20,2,1
n4026,3,5,1,1,3,0,4
n5357,4,7,5,9,13,1,2
n4027,2,3,4,4,8,0,2
n5358,4,8,5,8,12,1,3
n4024,3,5,1,1,3,0,4
n5355,4,3,5,9,3,0,1
n4025,3,5,1,1,13,0,4
n5356,4,7,5,9,22,1,2
n4022,2,3,4,5,8,0,2
n5353,4,7,5,9,13,1,2
n4023,3,5,1,2,13,0,4
n5354,4,7,5,9,11,1,3
n6684,1,0,1,2,1,0,0
n4020,2,8,5,9,12,2,1
n5351,4,7,5,9,49,1,2
n6683,1,0,2,5,1,0,0
g4955,4,8,2,6,10,1,2
n4021,3,5,1,1,3,0,4
n5352,4,7,5,9,14,1,1
n6682,1,0,1,2,1,0,0
n4028,3,5,1,1,13,0,4
n5359,4,9,5,8,20,1,3
n4029,3,5,1,1,13,0,4
g34448,6,15,2,6,22,2,1
g34449,2,4,2,11,22,0,1
n6670,1,1,2,6,3,0,0
g34435,0,0,0,0,0,0,0
g4961,4,8,4,8,12,1,2
g34436,2,5,0,0,3,1,1
n4015,2,3,4,4,8,0,2
n5346,4,10,2,2,2,1,3
n6678,1,1,2,4,2,0,0
g2303,4,8,2,7,10,1,2
n4016,3,5,1,1,13,0,4
n5347,4,8,1,1,3,1,2
n6677,1,1,2,4,3,0,0
n4013,2,3,1,1,11,0,1
n5344,4,10,2,2,2,1,3
n6676,1,1,2,4,3,0,0
n4014,2,8,6,10,9,2,1
n5345,4,10,2,2,2,1,3
n6675,1,1,2,3,3,0,0
n4011,2,2,1,1,16,0,0
n5342,4,7,2,2,3,1,3
n6674,1,1,2,4,3,0,0
g2307,4,8,3,5,10,1,2
n4012,2,6,2,2,10,1,3
n5343,4,8,3,4,12,1,2
n6673,1,1,4,8,3,0,0
n5340,4,10,4,9,5,1,3
n6672,1,1,3,6,3,0,0
g4966,4,10,7,18,14,1,4
n4010,2,3,1,1,14,0,1
n5341,4,8,4,5,37,1,3
n6671,1,1,2,9,3,0,0
g3639,4,8,4,12,10,1,1
n4019,3,5,1,1,13,0,4
n4017,2,8,5,9,12,2,1
n5348,4,8,8,15,10,1,2
n4018,3,5,1,1,3,0,4
n5349,4,8,5,14,15,1,3
n6679,1,1,2,4,2,0,0
g34439,6,15,2,7,37,4,6
g34437,2,5,0,0,3,1,1
g34438,6,15,2,7,19,4,6
g34464,6,17,1,3,8,3,3
n4040,2,3,1,1,4,1,0
n5371,4,9,3,5,18,1,3
g34465,6,13,1,7,10,3,6
n5372,4,9,3,5,15,1,3
g34462,4,10,1,5,13,1,4
g34463,4,9,1,5,10,1,2
n5370,4,9,3,5,10,1,3
g34468,6,17,1,3,8,3,3
g34466,4,10,1,7,8,1,3
g34467,4,9,1,4,10,1,2
n4048,2,6,1,1,15,1,3
n5379,4,6,3,3,19,0,2
n4049,2,6,1,1,12,1,3
n4046,4,12,1,2,17,0,8
n5377,4,10,3,3,3,1,2
n4047,5,20,1,1,16,5,5
n5378,4,10,3,3,19,1,4
g34460,4,12,2,7,10,2,3
n4044,3,10,2,3,18,0,2
n5375,4,9,3,5,23,1,3
g34461,6,13,1,7,15,3,6
n4045,5,12,1,2,13,2,2
n5376,4,9,3,5,10,1,4
n5373,4,5,3,5,3,0,2
g4933,4,8,3,8,10,1,2
n4043,3,10,2,3,14,0,2
n5374,4,9,3,5,4,1,3
g4939,4,8,4,7,12,1,2
g3606,4,10,5,13,10,1,5
g34453,6,13,2,9,3,2,5
n5360,4,6,5,11,19,0,2
g34454,4,9,2,9,19,1,2
n4030,3,5,1,1,13,0,4
n5361,4,10,5,11,29,1,3
g34451,4,9,2,9,35,1,2
g34452,4,9,2,9,37,1,2
g34457,6,19,2,5,15,3,6
g34458,4,14,2,6,18,2,4
g34455,6,15,2,10,33,3,4
g34456,6,15,2,5,35,3,5
n4037,2,5,2,2,3,0,5
n5368,4,8,3,4,4,1,2
n4038,2,3,1,1,4,1,0
n5369,4,10,3,5,12,1,2
g3610,4,10,4,8,10,1,5
n4035,2,5,2,2,3,0,5
n5366,4,7,4,15,11,1,4
n4036,2,3,1,1,4,1,0
n5367,4,8,3,4,9,1,2
n4033,2,3,1,1,4,1,0
n5364,4,7,4,16,37,1,1
g34450,6,13,2,11,30,2,6
n4034,3,12,4,8,2,3,2
n5365,4,6,4,5,4,0,2
g3614,4,10,4,7,9,1,3
n4031,3,5,1,1,13,0,4
n5362,4,7,5,11,15,1,2
g4944,4,8,2,6,10,1,2
n4032,2,5,2,2,3,0,5
n5363,4,7,4,13,32,1,0
n4039,2,5,2,2,3,0,5
g34459,4,8,2,11,22,1,1
n4062,2,8,8,42,16,2,1
n5393,4,10,3,8,12,1,3
n4063,2,5,1,2,16,1,1
n5394,4,10,3,8,12,1,3
n4060,2,6,1,1,15,1,3
n5391,4,8,3,6,11,1,3
n4061,2,6,1,1,12,1,3
n5392,4,6,2,5,34,1,2
n5390,4,6,3,14,11,0,1
n4068,2,8,1,1,56,2,1
n5399,4,10,3,8,12,1,3
n4069,2,4,2,3,9,0,2
n4066,3,8,1,2,56,1,2
n5397,4,10,3,8,12,1,2
n4067,3,9,4,7,19,2,2
n5398,4,10,3,8,12,1,3
g4912,4,10,4,11,2,1,4
n4064,2,6,3,5,15,1,2
n5395,4,10,3,8,12,1,2
n4065,4,10,1,2,20,1,5
n5396,4,10,3,8,12,1,3
g4917,4,8,3,8,2,1,2
n4051,2,8,5,17,11,2,2
n5382,4,8,3,4,21,1,2
n4052,2,8,7,20,14,2,2
n5383,4,8,3,14,10,1,3
n5380,4,8,3,14,2,2,2
n4050,3,9,3,4,19,1,6
n5381,4,7,3,4,32,1,2
g11770,4,8,3,9,4,1,2
g23759,4,7,0,0,23,1,2
n4059,5,20,1,1,16,5,5
n4057,2,6,1,1,21,0,5
n5388,4,8,3,14,10,1,2
n4058,5,20,1,1,10,5,5
n5389,4,8,3,14,10,1,4
n4055,4,12,1,2,17,0,8
n5386,4,8,3,14,10,1,4
n4056,5,12,1,2,13,2,2
n5387,4,8,3,14,10,1,3
n4053,2,6,1,1,21,0,5
n5384,4,8,3,14,10,1,3
g4922,4,10,4,7,2,1,3
n4054,5,20,1,1,10,5,4
n5385,4,8,3,14,10,1,3
g4927,4,10,4,9,3,1,3
n4084,2,8,1,1,13,2,2
n4085,2,2,2,2,17,0,0
n4082,2,5,1,2,14,1,1
n4083,4,9,1,2,14,1,2
n4080,2,8,1,1,20,2,2
g34425,2,7,0,0,41,0,2
n4081,2,4,2,3,9,0,2
n4088,2,8,1,1,11,2,2
n4089,4,10,1,2,20,1,5
n4086,4,10,1,2,13,1,5
n4087,3,9,2,3,15,2,2
n1810,1,2,1,2,18,0,1
n1818,1,2,4,4,8,0,2
n1817,1,2,3,3,12,0,2
n1816,1,2,3,3,6,0,2
n4073,2,2,2,2,17,0,0
n4074,4,10,1,2,13,1,5
n4071,4,9,1,2,14,1,3
n4072,2,8,1,1,13,2,2
n4070,2,5,1,2,14,1,1
n4079,3,9,4,7,19,2,1
n4077,4,10,1,2,20,1,5
n4078,3,8,1,2,20,1,3
n4075,3,9,2,3,15,2,2
n4076,2,8,1,1,11,2,2
g4907,4,10,3,9,2,1,3
n1800,1,3,5,5,15,0,1
n1802,1,3,3,3,14,0,1
n1801,1,2,3,3,8,0,0
n1809,1,2,2,2,17,0,1
g33079,5,17,2,2,12,2,11
g33070,4,12,2,7,11,1,3
n1712,1,3,3,3,20,0,2
n1713,1,3,7,12,18,0,0
n1719,1,2,1,2,12,0,2
n1715,1,4,1,2,16,0,1
g33065,4,12,2,7,21,1,3
g33068,4,8,2,11,11,1,2
g33067,4,9,1,6,9,1,1
g33069,4,14,2,8,9,2,4
g33060,4,12,2,6,5,1,3
g33062,4,9,1,6,9,1,1
g33064,4,14,2,9,19,2,4
g33063,4,8,2,10,11,1,2
n1701,1,3,1,2,20,0,2
n1700,1,2,2,3,23,0,0
n1703,1,2,1,2,18,0,0
n1702,1,2,1,2,23,0,0
n1705,1,3,4,10,21,0,1
n1704,1,3,4,8,16,0,3
n1707,1,2,1,1,21,0,1
g17845,4,8,5,11,5,2,3
g7243,4,10,4,9,12,1,3
g7245,4,10,4,7,12,1,4
n1730,1,2,4,9,13,0,2
