Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
n4043,1,1,5,5,8,0,0
WX2091,2,5,1,3,9,1,1
WX2090,4,6,3,5,10,2,3
WX2097,2,5,1,3,74,1,2
WX2096,4,6,3,5,10,2,3
WX2099,2,5,1,2,74,1,2
WX2098,4,6,3,4,75,2,3
WX2093,2,5,1,3,2,1,0
WX2092,4,6,3,5,10,2,3
WX2095,2,5,1,3,9,1,1
WX2094,4,6,3,5,3,2,3
n4030,4,6,1,3,56,1,2
WX2079,2,5,1,3,9,1,1
WX2078,4,6,3,5,10,2,3
n4037,1,1,5,5,8,0,0
n4038,1,1,5,5,8,0,0
n4035,1,1,5,9,8,0,0
n4036,1,1,5,5,8,0,0
n4033,4,6,1,2,62,1,2
n4034,1,1,5,10,8,0,0
n4031,4,6,1,3,58,1,2
n4032,4,6,1,3,60,1,2
WX2080,4,6,3,5,10,2,3
n4039,1,1,5,5,8,0,0
WX2086,4,6,3,5,10,2,3
WX2085,2,5,1,3,9,1,1
WX2088,4,6,3,5,10,2,3
WX2087,2,5,1,3,9,1,1
WX2082,4,6,3,5,10,2,3
WX2081,2,5,1,3,9,1,1
WX2084,4,6,3,5,10,2,3
WX2083,2,5,1,3,9,1,1
n4062,1,1,5,5,8,0,0
n4063,1,1,5,5,8,0,0
n4060,1,1,5,5,8,0,0
n4061,1,1,5,5,8,0,0
WX9536,4,6,4,7,67,1,2
WX9537,2,5,3,5,64,1,1
n4068,1,1,5,5,8,0,0
WX9539,2,5,3,5,64,1,1
n4069,1,1,5,5,8,0,0
n4066,1,1,5,5,8,0,0
n4067,1,1,5,5,8,0,0
n4064,1,1,5,5,8,0,0
n4065,1,1,5,5,8,0,0
DFF_369_n1,4,6,1,1,11,1,1
DFF_370_n1,4,6,1,1,14,1,1
WX9541,2,5,3,5,62,1,1
WX9543,2,5,3,5,60,1,1
WX9545,2,5,3,5,58,1,1
n4051,1,1,5,5,8,0,0
n4052,1,1,5,5,8,0,0
n4050,1,1,5,5,8,0,0
n4059,1,1,5,5,8,0,0
n4057,1,1,5,5,8,0,0
n4058,1,1,5,5,8,0,0
n4055,1,1,5,5,8,0,0
n4056,1,1,5,5,8,0,0
n4053,1,1,5,5,8,0,0
n4054,1,1,5,5,8,0,0
WX9535,2,5,2,6,68,1,1
n4084,1,1,5,5,8,0,0
n4085,1,1,5,5,8,0,0
n4082,1,1,5,5,8,0,0
n4083,1,1,5,5,8,0,0
n4080,1,1,5,5,8,0,0
n4081,1,1,5,5,8,0,0
n4088,1,1,5,5,8,0,0
n4089,1,1,5,5,8,0,0
n4086,1,1,5,5,8,0,0
DFF_357_n1,4,6,1,1,11,1,1
n4087,1,1,5,5,8,0,0
n4073,1,1,5,5,8,0,0
n4074,1,1,5,5,8,0,0
n4071,1,1,5,5,8,0,0
n4072,1,1,5,5,8,0,0
n4070,1,1,5,5,8,0,0
n4079,1,1,5,5,8,0,0
n4077,1,1,5,5,8,0,0
n4078,1,1,5,5,8,0,0
n4075,1,1,5,5,8,0,0
n4076,1,1,5,5,8,0,0
WX2149,2,5,1,3,11,1,2
WX2148,4,6,3,5,12,2,3
WX3479,4,6,3,5,77,2,3
WX2145,2,5,1,3,11,1,2
WX3476,2,5,1,3,76,1,2
WX2144,4,6,3,5,12,2,3
WX3475,4,2,3,5,1,1,1
WX2147,2,5,1,3,11,1,2
WX3478,2,5,1,3,76,1,2
WX2146,4,6,3,5,12,2,3
WX3477,4,6,3,5,77,2,2
Stage3_i,3,6,1,1,6,0,1
WX2152,4,6,3,5,12,2,3
WX3483,4,6,3,6,77,2,3
WX2151,2,5,1,3,11,1,2
WX3482,2,5,1,3,76,1,2
WX2154,4,6,3,5,12,2,3
WX3485,4,6,4,6,72,2,3
WX2153,2,5,1,3,11,1,2
WX3484,2,5,1,4,71,1,2
WX2150,4,6,3,5,12,2,3
WX3481,4,6,3,5,77,2,3
WX3480,2,5,1,3,76,1,2
WX2138,4,2,3,5,1,1,1
WX3469,4,6,3,5,77,2,3
WX2137,2,5,1,3,11,1,2
WX3468,2,5,1,3,76,1,2
WX2139,2,5,1,3,11,1,2
WX2134,4,6,3,4,12,2,3
WX3465,4,6,3,5,77,2,3
WX2133,2,5,1,3,11,1,2
WX3464,2,5,1,3,76,1,2
WX3467,4,6,3,5,77,2,3
WX2135,2,5,1,2,11,1,2
WX3466,2,5,1,3,76,1,2
WX2141,2,5,1,3,11,1,2
WX3472,2,5,1,2,76,1,2
WX2140,4,6,3,5,12,2,2
WX3471,4,6,3,4,3,2,3
WX2143,2,5,1,3,11,1,2
WX3474,2,5,1,3,76,1,2
WX2142,4,6,3,5,12,2,3
WX3470,2,5,1,3,2,1,1
WX2127,2,5,1,3,71,1,2
WX3458,2,5,1,3,76,1,2
WX11212,2,5,1,3,8,1,2
WX2126,4,6,3,5,74,2,3
WX3457,4,6,3,5,76,2,3
WX11213,4,6,3,5,9,2,3
WX2129,2,5,1,3,2,1,1
WX11210,2,5,1,3,8,1,2
WX2128,4,6,3,5,72,2,3
WX3459,4,6,3,5,77,2,3
WX11211,4,6,3,5,9,2,3
WX2123,2,5,1,3,73,1,2
WX3454,2,5,1,3,6,1,2
WX11216,2,5,1,3,8,1,2
WX2122,4,6,3,5,5,2,3
WX3453,4,6,3,5,12,2,3
WX11217,4,6,3,5,9,2,3
WX2125,2,5,1,3,73,1,2
WX3456,2,5,1,3,75,1,2
WX11214,2,5,1,3,8,1,2
WX2124,4,6,3,5,74,2,3
WX3455,4,6,3,5,7,2,3
WX11215,4,6,3,5,9,2,3
WX11218,2,5,1,3,8,1,2
WX11219,4,6,3,5,9,2,3
WX2130,4,6,3,5,3,2,3
WX3461,4,6,3,5,77,2,3
WX3460,2,5,1,3,76,1,2
WX2132,4,6,3,5,12,2,3
WX3463,4,6,3,5,77,2,3
WX2131,2,5,1,3,11,1,2
WX3462,2,5,1,3,76,1,2
WX2116,4,6,3,5,70,2,3
WX3447,4,6,3,5,12,2,3
WX11201,4,6,3,5,9,2,3
WX2115,2,5,1,3,69,1,2
WX3446,2,5,1,3,11,1,2
WX11202,2,5,1,3,2,1,1
WX2118,4,6,3,5,71,2,3
WX3449,4,6,3,5,12,2,3
WX4777,2,5,1,4,71,1,2
WX2117,2,5,1,3,70,1,2
WX3448,2,5,1,3,11,1,2
WX4778,4,6,4,6,72,2,3
WX11200,2,5,1,3,8,1,2
WX2112,4,6,3,5,75,2,3
WX3443,4,6,3,5,12,2,2
WX4775,2,5,1,3,76,1,2
WX2111,2,5,1,3,74,1,2
WX3442,2,5,2,5,11,1,2
WX4776,4,6,3,6,77,2,3
WX11206,2,5,1,3,8,1,2
WX2114,4,6,3,5,75,2,3
WX3445,4,6,3,5,12,2,3
WX4773,2,5,1,3,76,1,2
WX11203,4,6,3,4,3,2,3
WX2113,2,5,1,3,74,1,2
WX3444,2,5,1,3,11,1,2
WX4774,4,6,3,5,77,2,3
WX11204,2,5,1,2,8,1,2
WX11209,4,6,3,5,9,2,2
WX11207,4,2,3,5,1,1,1
WX11208,2,5,1,3,8,1,2
WX2119,2,5,1,3,71,1,2
DFF_1522_n1,4,6,1,1,14,1,1
WX3450,2,5,1,3,11,1,2
WX2121,2,5,1,3,4,1,2
WX3452,2,5,1,3,11,1,2
WX2120,4,6,3,5,72,2,3
WX3451,4,6,3,5,12,2,3
n1729,1,0,7,14,1,0,0
WX11234,2,5,1,3,8,1,2
WX11235,4,6,3,5,9,2,3
WX11232,2,5,1,3,8,1,2
WX11233,4,6,3,5,9,2,3
WX2189,2,5,1,3,75,1,2
WX11238,2,5,1,2,8,1,2
WX2188,4,6,3,5,76,2,3
WX11236,2,5,1,3,2,1,1
WX11237,4,6,3,4,3,2,3
WX2190,4,6,3,6,76,2,3
WX2192,4,6,4,6,74,2,3
WX11230,2,5,1,3,8,1,2
WX2191,2,5,1,4,73,1,2
WX11231,4,6,3,5,9,2,3
WX11223,4,6,3,5,9,2,3
WX11224,2,5,1,3,8,1,2
WX11221,4,6,3,5,9,2,3
WX11222,2,5,1,3,8,1,2
WX2178,4,6,3,5,77,2,3
WX11227,4,6,3,5,9,2,3
WX2177,2,5,1,3,76,1,2
WX11228,2,5,1,3,6,1,2
WX11225,4,6,3,5,9,2,3
WX2179,2,5,1,3,71,1,2
WX11226,2,5,1,3,8,1,2
WX11229,4,6,3,5,7,2,3
WX2185,2,5,1,3,6,1,2
DFF_1132_n1,4,6,1,1,11,1,1
WX2184,4,6,3,5,74,2,3
WX2187,2,5,1,3,75,1,2
WX2186,4,6,3,5,7,2,3
WX2181,2,5,1,3,72,1,2
WX2180,4,6,3,5,72,2,3
WX11220,2,5,1,3,8,1,2
WX2183,2,5,1,3,73,1,2
WX2182,4,6,3,5,73,2,3
WX2167,2,5,1,3,76,1,2
WX2166,4,6,3,5,3,2,3
WX2169,2,5,1,3,76,1,2
DFF_1534_n1,4,6,1,1,50,1,1
WX2168,4,6,3,5,77,2,3
WX2174,4,2,3,5,1,1,1
WX2173,2,5,1,3,76,1,2
WX2176,4,6,3,5,77,2,2
WX2175,2,5,1,3,76,1,2
WX2170,4,6,3,4,77,2,3
WX2171,2,5,1,2,76,1,2
WX2159,2,5,1,3,11,1,2
WX11243,4,6,4,6,9,2,2
WX2156,4,6,3,5,12,2,3
WX2155,2,5,1,3,11,1,2
WX2158,4,6,3,5,5,2,3
WX2157,2,5,1,3,4,1,2
WX2163,2,5,1,3,76,1,2
DFF_1144_n1,4,6,1,1,32,1,1
WX2162,4,6,3,5,77,2,3
WX2165,2,5,1,3,2,1,1
WX2164,4,6,3,5,77,2,3
WX11241,4,2,3,6,1,1,1
WX11242,2,5,1,4,8,1,2
WX2161,2,5,1,3,76,1,2
WX2160,4,6,3,5,12,2,3
WX11240,2,5,1,3,8,1,2
WX4724,4,2,3,5,1,1,1
WX4725,2,5,1,3,11,1,2
WX4723,2,5,1,3,11,1,2
WX4720,4,6,3,4,3,2,3
WX4721,2,5,1,2,11,1,2
WX4728,4,6,3,5,12,2,3
WX4729,2,5,1,3,11,1,2
WX4726,4,6,3,5,12,2,2
WX4727,2,5,1,3,11,1,2
DFF_946_n1,4,2,1,1,14,0,0
WX4713,2,5,1,3,69,1,2
WX4714,4,6,3,5,70,2,3
WX4711,2,5,1,3,74,1,2
WX4712,4,6,3,5,75,2,3
WX4710,4,6,3,5,75,2,3
DFF_958_n1,4,6,1,1,50,1,1
WX4719,2,5,1,3,2,1,1
WX4717,2,5,1,3,11,1,2
WX4718,4,6,3,5,12,2,3
WX4715,2,5,1,3,4,1,2
WX4716,4,6,3,5,5,2,3
WX4702,4,6,3,5,75,2,3
WX4703,2,5,1,3,74,1,2
WX4700,4,6,3,5,75,2,3
WX4701,2,5,1,3,74,1,2
DFF_934_n1,4,6,1,1,14,1,1
WX4708,4,6,3,5,75,2,3
WX4709,2,5,1,3,74,1,2
WX4706,4,6,3,5,75,2,3
WX4707,2,5,1,3,74,1,2
WX4704,4,6,3,5,75,2,3
WX4705,2,5,1,3,74,1,2
test_se_NOT,1,0,1,1,1,0,0
WX2105,2,5,1,3,74,1,2
WX3436,2,5,1,3,11,1,2
WX4768,4,6,3,5,77,2,3
WX2104,4,6,3,5,75,2,2
WX3435,4,6,3,5,3,2,3
WX4769,2,5,1,3,76,1,2
WX2107,2,5,1,3,74,1,2
WX3438,2,5,1,2,11,1,2
WX4766,4,6,3,5,77,2,3
WX2106,4,6,3,5,75,2,3
WX3437,4,6,3,4,12,2,3
WX4767,2,5,1,3,76,1,2
WX2101,2,5,1,3,74,1,2
WX3432,2,5,1,3,11,1,2
WX4764,4,6,3,5,77,2,3
WX3431,4,6,3,5,12,2,3
WX4765,2,5,1,3,76,1,2
WX2103,2,5,1,3,74,1,2
WX3434,2,5,1,3,2,1,1
WX4762,4,6,3,5,77,2,3
WX2102,4,2,3,5,1,1,1
WX3433,4,6,3,5,12,2,3
WX4763,2,5,1,3,76,1,2
WX2109,2,5,1,3,74,1,2
WX2108,4,6,3,5,75,2,3
DFF_747_n1,4,6,1,1,8,1,1
WX4771,2,5,1,3,76,1,2
WX4772,4,6,3,5,77,2,3
WX2110,4,6,3,5,75,2,3
WX3441,4,2,3,5,1,1,1
WX3440,2,5,1,3,11,1,2
WX4770,4,6,3,5,77,2,3
WX3425,4,6,3,5,12,2,3
WX4757,2,5,1,3,76,1,2
WX3424,2,5,1,3,11,1,2
WX4758,4,2,3,5,1,1,1
WX3427,4,6,3,5,5,2,3
WX4755,2,5,1,2,76,1,2
DFF_1510_n1,4,6,1,1,14,1,1
WX3426,2,5,1,3,4,1,2
WX3421,4,6,3,5,70,2,3
WX4753,2,5,1,3,2,1,1
WX3420,2,5,1,3,69,1,2
WX4754,4,6,3,4,3,2,3
WX3423,4,6,3,5,12,2,3
WX4751,2,5,1,3,75,1,2
WX3422,2,5,1,3,11,1,2
WX4752,4,6,3,5,76,2,3
WX3429,4,6,3,5,12,2,3
WX3428,2,5,1,3,11,1,2
WX4759,2,5,1,3,76,1,2
WX4760,4,6,3,5,77,2,2
WX4761,2,5,1,3,76,1,2
WX3430,2,5,1,3,11,1,2
WX3414,2,5,1,3,74,1,2
WX4746,4,6,3,5,12,2,3
WX3413,4,6,3,5,75,2,3
WX4747,2,5,1,3,73,1,2
WX3416,2,5,1,3,74,1,2
WX4744,4,6,3,5,12,2,3
WX3415,4,6,3,5,75,2,3
WX4745,2,5,1,3,11,1,2
WX3410,2,5,1,3,74,1,2
WX4742,4,6,3,5,12,2,3
WX4743,2,5,1,3,11,1,2
WX3412,2,5,1,3,74,1,2
WX4740,4,6,3,5,12,2,3
DFF_1509_n1,4,6,1,1,11,1,1
WX3411,4,6,3,5,75,2,3
WX4741,2,5,1,3,11,1,2
DFF_760_n1,4,6,1,1,32,1,0
WX3418,2,5,1,3,74,1,2
WX3417,4,6,3,5,75,2,3
WX4748,4,6,3,5,74,2,3
WX3419,4,6,3,5,75,2,3
WX4749,2,5,1,3,74,1,2
WX4750,4,6,3,5,75,2,3
DFF_759_n1,4,2,1,1,29,0,0
WX3403,4,6,3,4,75,2,3
WX4735,2,5,1,3,11,1,2
WX3402,2,5,1,3,74,1,2
WX4736,4,6,3,5,12,2,3
WX4733,2,5,1,3,11,1,2
WX3404,2,5,1,2,74,1,2
WX4734,4,6,3,5,12,2,3
WX4731,2,5,1,3,11,1,2
WX4732,4,6,3,5,12,2,3
WX3401,4,6,3,5,75,2,3
WX3400,2,5,1,3,74,1,2
WX4730,4,6,3,5,12,2,3
WX3407,4,2,3,5,1,1,1
WX4739,2,5,1,3,11,1,2
WX3406,2,5,1,3,74,1,2
WX3409,4,6,3,5,75,2,2
WX4737,2,5,1,3,11,1,2
WX3408,2,5,1,3,74,1,2
WX4738,4,6,3,5,12,2,3
WX9695,5,14,2,4,68,2,3
WX9697,5,11,2,4,69,0,3
WX9699,5,11,2,4,65,0,3
DFF_1528_n1,4,6,1,1,32,1,1
WX7009,2,5,3,4,58,1,1
WX7007,2,5,3,4,60,1,1
WX7011,2,5,2,3,56,1,1
DFF_1723_n1,4,6,1,1,41,1,1
DFF_1711_n1,4,2,1,1,20,0,0
DFF_940_n1,4,6,1,1,11,1,1
DFF_1120_n1,4,6,1,1,69,1,2
DFF_181_n1,4,6,1,1,23,1,0
DFF_1516_n1,4,6,1,1,11,1,1
WX7005,2,5,3,4,62,1,1
WX7003,2,5,3,4,64,1,1
WX7001,2,5,3,4,66,1,1
WX8304,2,5,2,1,69,1,1
DFF_1317_n1,4,6,1,1,11,1,1
DFF_1504_n1,4,6,1,1,78,1,2
DFF_952_n1,4,6,1,1,32,1,1
WX8302,2,5,3,4,69,1,1
WX8300,2,5,3,4,69,1,1
n2922,3,10,2,2,7,2,4
n2923,4,9,1,1,10,1,2
n2920,4,9,1,1,10,1,3
n2929,4,9,1,1,10,1,3
n2926,4,9,1,1,10,1,3
n2925,3,10,2,2,79,2,5
n2928,3,10,2,2,79,2,5
n2911,4,9,1,1,10,1,3
n2910,3,10,2,2,5,2,5
n2913,3,10,2,2,79,2,5
Stage4_i,3,4,1,1,1,1,1
n2919,3,10,2,2,79,2,5
n2914,4,9,1,1,10,1,3
n2917,4,9,1,1,10,1,3
n2916,3,10,2,2,79,2,5
DFF_1329_n1,4,6,1,1,11,1,1
n2944,4,9,1,2,10,1,2
n2943,3,8,2,3,14,1,4
n2946,3,8,2,3,14,1,4
n2945,3,12,1,2,13,3,5
n2940,3,8,2,3,14,1,4
n2942,3,12,1,2,13,3,5
n2941,4,9,1,2,10,1,2
n2948,3,12,1,2,13,3,5
n2947,4,9,1,2,10,1,2
n2949,3,8,2,3,14,1,4
n2932,4,9,1,1,10,1,3
n2935,4,9,1,1,10,1,3
n2934,3,10,2,2,9,2,4
n2931,3,10,2,2,78,2,5
n2937,3,8,2,3,14,1,4
n2939,3,12,1,2,13,3,5
n2938,4,9,1,2,10,1,2
n2960,3,12,1,2,13,3,5
DFF_1330_n1,4,6,1,1,14,1,1
n2966,3,12,1,2,13,3,5
n2965,4,9,1,2,10,1,2
n2968,4,9,1,2,10,1,2
n2967,3,8,2,3,14,1,4
n2962,4,9,1,2,10,1,2
n2961,3,8,2,3,14,1,4
DFF_939_n1,4,6,1,1,8,1,1
n2964,3,8,2,3,5,1,4
n2963,3,12,1,2,13,3,5
n2969,3,12,1,2,13,3,5
n2955,3,8,2,3,3,1,4
n2954,3,12,1,2,13,3,5
n2957,3,12,1,2,13,3,5
n2956,4,9,1,2,10,1,2
n2951,3,12,1,2,13,3,5
n2950,4,9,1,2,10,1,2
n2953,4,9,1,2,10,1,2
n2952,3,8,2,3,14,1,4
n2959,4,9,1,2,10,1,2
n2958,3,8,2,3,14,1,4
DFF_168_n1,4,6,1,1,20,1,1
n2980,4,9,1,2,10,1,2
n2982,4,9,1,2,7,1,2
n2981,3,12,1,2,13,3,5
n2988,2,8,1,2,42,2,3
n2987,2,8,1,2,45,2,3
n2989,2,8,1,2,39,2,1
n2984,3,12,1,2,6,3,4
n2983,3,8,2,3,14,1,4
n2986,2,8,1,2,48,2,3
n2985,2,8,1,2,51,2,3
DFF_1342_n1,4,6,1,1,50,1,1
n2971,4,9,1,2,10,1,2
n2970,3,8,2,3,14,1,4
n2977,4,9,1,2,10,1,2
n2976,3,8,2,3,7,1,4
n2979,3,8,2,3,14,1,4
n2978,3,12,1,2,4,3,4
n2973,3,8,2,3,14,1,4
n2972,3,12,1,2,2,3,4
n2975,3,12,1,2,13,3,5
n2974,4,9,1,2,10,1,1
n2991,2,8,1,2,33,2,3
n2990,2,8,1,2,36,2,3
n2993,2,8,1,2,27,2,3
n2992,2,8,1,2,30,2,3
n2999,2,8,1,2,9,2,3
n2998,2,8,1,2,12,2,3
n2995,2,8,1,2,21,2,3
n2994,2,8,1,2,24,2,3
n2997,2,8,1,2,15,2,3
n2996,2,8,1,2,18,2,3
DFF_574_n1,4,6,1,1,50,1,1
DFF_550_n1,4,6,1,1,14,1,1
DFF_549_n1,4,6,1,1,11,1,1
DFF_375_n1,4,6,1,1,29,1,1
CRC_OUT_5_31,4,6,5,8,53,1,1
CRC_OUT_5_30,4,6,3,7,50,1,1
CRC_OUT_5_23,4,6,3,5,29,1,1
DFF_562_n1,4,6,1,1,14,1,1
CRC_OUT_5_22,4,6,3,5,26,1,1
CRC_OUT_5_21,4,6,3,5,23,1,1
CRC_OUT_5_20,4,6,3,5,20,1,1
CRC_OUT_5_29,4,6,3,5,47,1,1
CRC_OUT_5_28,4,6,3,5,44,1,1
CRC_OUT_5_27,4,6,3,5,41,1,1
CRC_OUT_5_26,4,6,3,5,38,1,1
CRC_OUT_5_25,4,6,3,5,35,1,1
DFF_363_n1,4,6,1,1,8,1,1
CRC_OUT_5_24,4,6,3,5,32,1,1
CRC_OUT_5_12,4,6,3,5,11,1,1
CRC_OUT_5_11,4,6,3,5,8,1,1
CRC_OUT_5_10,4,6,3,5,26,1,1
CRC_OUT_5_19,4,6,3,5,17,1,0
CRC_OUT_5_18,4,2,3,5,14,0,0
CRC_OUT_5_17,4,6,1,1,11,1,1
CRC_OUT_5_16,4,6,3,3,8,1,1
CRC_OUT_5_15,4,6,3,5,20,1,1
CRC_OUT_5_14,4,6,3,5,17,1,1
CRC_OUT_5_13,4,6,3,5,14,1,1
n4202,1,1,4,4,9,0,0
n4203,1,1,4,4,9,0,0
n4200,1,1,4,4,9,0,0
n4201,1,1,4,4,9,0,0
n4208,1,1,4,4,9,0,0
n4209,1,1,4,4,9,0,0
n4206,1,1,4,4,9,0,0
n4207,1,1,4,4,9,0,0
n4204,1,1,4,4,9,0,0
n4205,1,1,4,4,9,0,0
DFF_761_n1,4,6,1,1,35,1,1
DFF_175_n1,4,6,1,1,20,1,1
n4224,1,1,2,8,8,0,0
n4225,1,1,2,8,8,0,0
n4222,1,1,2,8,8,0,0
n4223,1,1,2,8,8,0,0
n4220,1,1,2,8,8,0,0
n4221,1,1,2,8,8,0,0
n4228,1,1,2,8,8,0,0
n4229,1,1,2,8,8,0,0
n4226,1,1,2,8,8,0,0
n4227,1,1,2,8,8,0,0
DFF_163_n1,4,6,1,1,24,1,0
n4213,1,1,4,4,9,0,0
n4214,1,1,4,4,9,0,0
n4211,1,1,4,4,9,0,0
n4212,1,1,4,4,9,0,0
n4210,1,1,4,4,9,0,0
n4219,1,1,2,8,8,0,0
n4217,1,1,2,8,8,0,0
n4218,1,1,2,8,8,0,0
n4215,1,1,4,4,9,0,0
n4216,1,1,2,8,8,0,0
n4246,1,1,2,8,8,0,0
n4247,1,1,2,8,8,0,0
n4244,1,1,2,8,8,0,0
n4245,1,1,2,8,8,0,0
n4242,1,1,2,8,8,0,0
n4243,1,1,2,8,8,0,0
n4240,1,1,2,8,8,0,0
n4241,1,1,2,8,8,0,0
n4248,1,1,2,8,8,0,0
n4249,1,1,2,8,8,0,0
n4235,1,1,2,8,8,0,0
n4236,1,1,2,8,8,0,0
n4233,1,1,2,8,8,0,0
n4234,1,1,2,8,8,0,0
n4231,1,1,2,8,8,0,0
n4232,1,1,2,8,8,0,0
n4230,1,1,2,8,8,0,0
n4239,1,1,2,8,8,0,0
n4237,1,1,2,8,8,0,0
n4238,1,1,2,8,8,0,0
n4260,1,1,2,4,7,0,0
n4261,1,1,2,4,7,0,0
DFF_1131_n1,4,6,1,1,8,1,1
n4268,1,1,2,4,7,0,0
n4269,1,1,2,4,7,0,0
n4266,1,1,2,4,7,0,0
n4267,1,1,2,4,7,0,0
n4264,1,1,2,4,7,0,0
n4265,1,1,2,4,7,0,0
n4262,1,1,2,4,7,0,0
n4263,1,1,2,4,7,0,0
n4250,1,1,2,8,8,0,0
n4257,1,1,2,4,7,0,0
n4258,1,1,2,4,7,0,0
n4255,1,1,2,4,7,0,0
n4256,1,1,2,4,7,0,0
n4253,1,1,2,4,7,0,0
n4254,1,1,2,4,7,0,0
n4251,1,1,2,8,8,0,0
n4252,1,1,2,4,7,0,0
n4259,1,1,2,4,7,0,0
DFF_1704_n1,4,6,1,1,20,1,1
n4282,1,2,2,4,5,1,0
n4283,1,2,1,2,5,1,0
n4280,1,2,2,4,5,1,0
n4281,1,2,2,4,5,1,0
DFF_928_n1,4,6,1,1,6,1,2
DFF_953_n1,4,6,1,1,35,1,1
n4288,1,1,4,5,6,0,0
n4289,1,1,4,4,6,0,0
n4286,1,1,4,8,6,0,0
n4287,1,1,4,8,6,0,0
n4284,1,1,4,6,6,0,0
n4285,1,1,4,8,6,0,0
DFF_1143_n1,4,6,1,1,29,1,1
n4271,1,1,2,4,6,0,1
n4272,1,1,2,4,6,0,1
n4270,1,1,2,4,6,0,1
n4279,1,2,2,4,5,1,0
n4277,1,1,2,4,6,0,1
n4278,1,1,2,4,6,0,1
n4275,1,1,2,4,6,0,1
n4276,1,1,2,4,6,0,1
n4273,1,1,2,4,6,0,1
n4274,1,1,2,4,6,0,1
n4293,1,1,4,8,6,0,0
n4294,1,1,4,8,6,0,0
n4291,1,1,4,4,6,0,0
n4292,1,1,4,7,6,0,0
n4290,1,1,4,4,6,0,0
n4299,1,1,4,4,6,0,0
n4297,1,1,4,4,6,0,0
n4298,1,1,4,4,6,0,0
n4295,1,1,4,8,6,0,0
n4296,1,1,4,4,6,0,0
DFF_1698_n1,4,6,1,1,18,1,1
DFF_941_n1,4,6,1,1,14,1,1
WX3238,5,11,2,4,67,0,3
WX4568,4,9,3,7,71,1,1
WX5899,4,6,3,5,8,1,2
WX4569,5,11,1,3,70,0,4
WX3234,5,11,2,4,65,0,3
WX4566,4,9,3,7,71,1,1
WX5897,4,6,3,5,8,1,2
WX4567,5,11,1,3,70,0,4
WX5898,2,5,1,3,7,1,1
WX3236,5,11,2,4,66,0,3
WX4564,4,9,3,7,71,1,1
WX5895,4,6,3,5,8,1,2
WX4565,5,11,1,3,70,0,4
WX5896,2,5,1,3,7,1,1
DFF_548_n1,4,6,1,1,8,1,1
WX4573,5,11,1,3,70,0,4
WX3240,5,11,2,4,68,0,3
WX4574,4,9,3,7,71,1,1
WX4571,5,11,1,3,70,0,4
WX3242,5,11,2,4,66,0,3
WX4572,4,9,3,7,71,1,1
WX4570,4,9,3,7,71,1,1
WX4559,5,11,1,3,69,0,4
WX4557,5,11,1,3,68,0,4
WX5888,2,5,1,3,7,1,1
WX4558,4,9,3,7,69,1,1
WX5889,4,6,3,5,8,1,2
WX4555,5,11,1,3,67,0,4
WX5886,2,5,1,3,7,1,1
WX4556,4,9,3,7,68,1,0
WX5887,4,6,3,5,8,1,2
WX4553,5,11,2,3,66,0,3
WX5884,2,5,1,3,7,1,1
WX5885,4,6,3,5,8,1,2
WX3230,5,14,2,4,65,2,3
WX4562,4,9,3,7,71,1,1
WX5893,4,6,3,5,8,1,2
WX4563,5,11,1,3,70,0,4
WX5894,2,5,1,3,7,1,1
WX3232,5,11,2,4,76,0,3
WX4560,4,9,3,7,70,1,1
WX5891,4,6,3,5,8,1,2
WX4561,5,11,1,3,70,0,4
WX5892,2,5,1,3,7,1,1
WX5890,2,5,1,3,7,1,1
WX5879,4,9,3,7,70,1,1
WX4549,5,11,2,4,51,0,3
WX5877,4,9,3,7,70,1,1
WX4547,5,11,2,4,53,0,3
WX5878,5,11,1,3,69,0,4
WX5875,4,9,3,7,69,1,1
WX4545,5,11,2,4,55,0,3
WX5876,5,11,1,3,69,0,4
WX5873,4,9,3,7,68,1,0
WX4543,5,11,2,4,57,0,3
WX5874,5,11,1,3,68,0,4
WX4551,5,11,2,2,65,0,3
WX5882,2,5,1,3,7,1,1
WX5883,4,6,3,5,8,1,2
WX5880,2,5,1,3,7,1,1
WX5881,4,6,3,5,8,1,2
WX4537,5,11,2,4,63,0,3
WX5868,5,11,1,2,65,0,4
WX4535,5,11,2,4,65,0,3
WX5866,5,11,1,3,70,0,4
WX5867,4,9,3,6,71,1,1
WX4533,5,11,2,4,67,0,3
WX5864,5,11,1,3,70,0,4
WX5865,4,9,3,7,71,1,1
WX4531,5,11,2,4,67,0,3
WX5862,5,11,1,3,70,0,4
WX5863,4,9,3,7,71,1,1
WX4539,5,11,2,4,61,0,3
WX5871,4,5,3,7,1,0,0
WX4541,5,11,2,4,59,0,3
WX5872,5,11,1,3,67,0,4
WX5870,5,11,1,3,66,0,4
DFF_1318_n1,4,6,1,1,14,1,1
WX3278,5,11,1,3,70,0,4
WX3277,4,9,3,7,71,1,1
WX3279,4,9,3,7,71,1,1
WX3285,4,9,3,7,71,1,1
WX3284,5,11,1,3,70,0,4
WX3287,4,9,3,7,71,1,1
WX3286,5,11,1,3,70,0,4
WX3281,4,9,3,7,71,1,1
WX3280,5,11,1,3,70,0,4
WX3283,4,9,3,7,71,1,1
WX3282,5,11,1,3,70,0,4
WX3267,4,9,3,8,71,1,1
WX4599,2,5,1,3,7,1,1
