Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
n4185,2,6,2,4,14,1,3
n4186,2,8,2,3,8,2,3
n1912,1,6,4,7,34,0,6
n1918,1,2,4,4,12,0,0
n1917,1,2,4,4,8,0,0
n1919,1,2,4,4,10,0,0
n1914,1,6,2,2,34,0,6
n1913,1,3,1,1,4,0,0
n1916,1,6,2,2,3,0,6
n1915,1,6,3,3,5,0,6
n4172,2,8,11,20,31,2,3
n4173,2,5,11,20,2,1,2
n4170,2,8,11,20,31,2,3
n4171,2,5,11,21,2,1,1
n4178,2,5,11,20,31,1,3
n4179,2,8,11,20,31,2,3
n4176,2,5,11,20,31,1,3
n4177,2,5,11,21,31,1,2
n4174,2,5,11,21,31,1,3
n4175,2,8,11,20,2,2,2
n1901,1,6,4,6,9,0,3
n1900,1,6,5,8,9,0,3
g12507,6,15,2,3,4,3,8
n1906,1,6,5,6,11,0,3
n1903,1,6,3,3,9,0,3
n1902,1,6,3,3,9,0,3
n1905,1,6,3,5,11,0,3
g1982,4,8,3,5,9,1,3
g1988,4,8,3,5,7,1,3
g1985,4,8,3,5,5,1,3
n1932,1,3,7,11,13,0,2
g19144,4,10,1,5,2,2,2
n1933,1,3,7,7,14,0,2
g19149,4,10,1,5,2,2,2
n4194,2,3,2,2,4,0,0
n4195,2,3,2,2,32,0,1
g12524,6,15,2,3,12,3,8
n4192,2,8,2,3,4,2,3
n4193,2,4,1,1,5,0,0
n4190,2,6,1,2,11,1,2
g1991,4,8,3,4,9,1,3
n4191,2,6,2,4,10,1,3
g1994,4,8,3,5,5,1,3
g24508,4,11,1,3,9,2,3
n4198,2,3,2,2,32,0,1
n4199,2,3,1,1,33,0,0
g19162,4,10,1,5,2,2,2
n4196,2,4,1,1,6,0,0
g1997,4,8,3,5,7,1,3
g19163,4,10,1,5,2,2,2
g24507,4,11,1,3,11,2,3
n4197,2,3,2,2,5,0,0
g19153,4,10,1,5,2,2,2
n1921,1,1,3,3,12,0,0
g19154,4,10,1,3,2,2,2
g24501,4,11,1,3,16,2,3
n1920,1,6,1,5,3,0,3
n1923,1,6,3,4,9,0,6
n1922,1,1,4,4,12,0,0
g19157,4,10,1,5,2,2,2
n1928,1,6,7,9,9,0,6
n1925,1,6,4,5,9,0,6
n1924,1,2,2,3,10,0,0
n1927,1,6,8,11,9,0,6
n1926,1,2,2,6,10,0,0
g12499,6,15,2,3,12,3,9
g16857,4,13,1,2,15,3,4
g16854,4,13,2,2,17,3,4
g16853,4,13,2,3,17,3,4
g16851,4,13,1,1,15,3,4
n1833,1,3,7,7,14,0,2
n1832,1,3,7,11,13,0,2
DFF_1007_n1,4,8,2,3,5,2,4
g24476,3,7,2,5,10,0,3
g24473,2,4,1,6,21,0,2
g7390,1,4,0,0,7,1,1
n4095,4,10,1,3,10,2,4
n4096,2,10,1,3,11,1,3
n4093,4,10,1,3,10,2,4
g16866,4,13,1,2,13,3,4
n4094,2,10,1,3,11,1,3
n4091,2,5,3,3,10,0,2
n4092,2,10,1,3,5,1,3
n4090,4,10,1,3,10,2,4
g16861,4,13,1,3,17,3,4
g16860,4,13,2,3,16,3,4
n4099,2,6,2,3,11,1,2
n4097,4,10,1,3,10,2,4
n4098,2,6,1,2,12,1,2
n1822,1,2,2,3,10,0,0
n1821,1,6,3,4,9,0,6
n1824,1,2,2,6,10,0,0
n1823,1,6,4,5,9,0,6
n1820,1,1,4,4,12,0,0
n1829,1,3,2,3,15,0,2
n1826,1,6,7,9,9,0,6
n1825,1,6,8,11,9,0,6
n1828,1,4,1,3,13,0,3
n1855,1,6,3,3,8,0,6
n1854,1,6,3,3,8,0,6
n1857,1,2,2,2,11,0,2
n1851,1,6,3,3,8,0,6
n1850,1,6,3,4,8,0,6
g24498,4,11,1,3,9,2,3
n1853,1,6,2,3,8,0,6
g24499,4,11,1,3,13,2,3
n1852,1,6,2,3,8,0,6
n1859,1,2,8,14,11,0,2
g24491,4,11,1,3,16,2,3
g16880,4,13,2,2,17,3,3
g20902,4,11,1,3,11,2,3
g20903,4,11,1,3,13,2,3
g20900,4,11,1,3,13,2,2
g20901,4,11,1,3,12,2,3
n1843,1,3,3,36,17,0,3
n1846,1,6,2,2,8,0,6
n1845,1,2,4,16,11,0,0
n1840,1,2,11,11,7,0,1
n1842,1,2,11,11,9,0,1
n1841,1,2,11,11,8,0,1
n1848,1,6,2,2,8,0,6
n1847,1,6,3,4,8,0,6
n1849,1,6,3,4,8,0,6
DFF_1616_n1,4,8,1,1,18,1,4
g12457,6,15,2,3,10,3,9
g24438,3,6,2,8,16,0,4
g24434,3,6,2,8,16,0,4
n1877,1,6,3,7,10,0,5
n1876,1,6,4,7,4,0,6
n1878,1,2,2,3,32,1,1
g24430,3,6,2,8,12,0,4
n1873,1,6,3,8,12,0,4
n1875,1,6,3,8,12,0,4
n1874,1,6,3,6,13,0,3
g7357,4,8,6,66,6,2,2
g12467,6,15,2,3,12,3,9
g16824,4,13,1,2,16,3,4
g16823,2,5,2,3,3,1,1
n1860,1,2,2,2,11,0,2
g24445,2,4,1,5,15,0,1
g24446,3,5,2,5,10,1,2
g23111,4,18,1,2,10,3,8
g23110,4,13,1,3,12,3,3
g23117,4,18,1,3,9,3,8
g23114,4,18,1,3,10,3,6
g16835,4,13,1,2,5,3,4
n1891,1,6,5,15,9,0,3
n1890,1,2,1,12,13,0,0
n1893,1,2,4,6,10,0,0
n1892,1,3,6,10,11,0,0
g23124,4,18,1,3,10,3,8
n1899,1,6,3,5,9,0,3
g23123,4,13,1,3,12,3,3
n1898,1,6,2,2,9,0,3
n1895,1,2,2,12,10,0,0
n1894,1,6,7,11,9,0,3
g23126,4,18,1,3,2,3,7
n1897,1,6,1,1,9,0,3
n1896,1,6,7,10,9,0,3
g7334,4,8,5,25,3,1,4
g16845,4,13,2,3,2,3,3
g16844,4,13,1,3,17,3,4
g12487,6,15,2,3,10,3,9
n1880,1,2,10,10,32,0,1
n1882,1,2,10,10,32,0,1
g12482,6,15,2,3,12,3,9
DFF_1628_n1,4,8,1,1,18,1,4
n1888,1,3,3,3,11,0,0
n1887,1,6,2,2,11,0,3
g23133,4,18,1,3,10,3,8
g23132,4,13,1,3,12,3,3
n1889,1,2,7,12,12,0,0
n1884,1,2,11,15,32,0,1
g23137,4,18,1,3,11,3,8
n1886,1,2,2,4,32,0,1
g23136,3,6,2,8,16,0,4
n1885,1,2,2,2,12,0,1
g7302,1,4,9,31,5,1,1
g17303,4,13,2,4,9,3,5
g17302,4,13,2,4,11,3,5
g20953,4,11,1,3,12,2,3
g20954,4,11,1,3,11,2,3
g20951,4,11,1,3,9,2,3
g20952,4,8,1,3,9,1,3
g20955,4,11,1,3,13,2,3
n3616,3,8,1,3,9,0,6
n3617,3,3,2,6,7,0,0
n3614,3,8,3,3,11,0,0
n3615,2,3,1,3,11,0,0
n3612,2,7,1,3,5,0,3
g20950,4,11,1,3,7,2,3
n3613,6,15,4,8,8,3,6
n3610,2,2,2,4,10,0,0
n3611,2,2,2,6,10,0,0
g506,4,8,2,4,11,2,3
n3618,3,3,1,3,10,0,0
n3619,4,12,3,3,6,0,0
g20964,4,11,1,3,13,2,3
g20965,4,11,1,3,12,2,3
g20962,4,11,1,3,12,2,3
g20963,4,11,1,3,11,2,3
g20968,4,11,1,3,13,2,3
g20969,4,8,1,3,15,1,3
g20966,4,11,1,3,3,2,3
g20967,4,11,1,3,11,2,3
n3605,3,5,3,15,26,0,0
n3606,3,3,2,6,10,0,0
n3603,6,24,3,7,5,6,6
n3604,4,13,3,3,6,0,0
n3601,3,3,1,3,7,0,0
n3602,6,24,3,5,5,6,5
n3600,4,14,2,6,6,0,12
g27594,2,3,1,4,35,0,1
n3609,2,4,5,8,27,0,1
n3607,3,8,1,3,10,0,6
n3608,2,7,2,4,9,0,6
g523,4,8,2,4,2,2,0
g30300,4,16,1,3,2,3,1
g20975,4,8,1,3,11,1,3
n3630,4,6,1,3,10,0,0
g20976,4,8,1,3,2,1,2
n3631,2,2,1,1,10,0,0
g20973,4,11,1,3,7,2,3
n2300,5,12,1,1,4,1,2
g20974,4,11,1,3,9,2,3
g20979,4,11,1,3,13,2,3
g20977,4,11,1,3,12,2,3
g20978,4,11,1,3,11,2,3
n2306,5,11,1,1,4,1,2
n3638,4,13,3,3,6,0,0
n2305,6,24,2,5,7,6,8
n3639,3,5,3,15,26,0,0
n2308,2,7,1,2,8,0,6
n3636,6,15,3,5,8,3,6
n2307,2,3,1,2,11,0,0
n3637,6,15,3,7,8,3,6
n2302,2,9,2,4,13,1,6
n3634,4,14,2,6,9,0,6
g20972,4,11,1,3,8,2,3
n2301,6,24,2,5,7,6,8
n3635,3,3,1,3,10,0,0
n2304,5,12,1,1,4,1,2
n3632,2,3,1,3,11,0,0
g20970,4,8,1,3,15,1,3
n2303,2,4,2,2,14,0,1
n3633,4,19,1,3,9,0,9
g30301,4,10,1,3,15,1,4
g30302,4,13,1,3,13,2,4
g30303,4,10,1,3,11,1,4
g528,4,10,2,4,11,1,3
g30304,4,13,1,3,13,2,3
n2309,2,2,3,6,12,0,0
g525,4,8,4,9,15,2,2
g524,4,8,2,5,3,2,4
g18669,4,13,2,2,11,3,5
g5595,4,8,4,28,29,2,2
n3620,2,4,5,8,27,0,1
g20989,4,11,1,3,12,2,3
n3627,3,8,1,3,8,0,6
n3628,2,7,2,4,7,0,5
n3625,6,21,2,5,10,5,6
n3626,3,3,2,6,8,0,0
g20982,4,11,1,3,11,2,3
n3623,4,6,1,3,11,0,0
g20983,4,11,1,3,13,2,3
n3624,2,2,1,1,11,0,0
g20980,4,8,1,3,3,1,3
n3621,4,13,3,3,14,0,0
g20981,4,11,1,3,12,2,3
n3622,2,2,1,3,5,0,0
DFF_328_n1,4,8,1,2,15,1,1
n3629,2,2,1,3,5,0,0
g513,4,6,2,4,1,0,3
g545,4,5,4,32,5,1,3
g20917,4,11,1,2,11,2,2
g6895,4,8,5,25,3,1,4
g544,4,8,2,8,10,2,2
g20918,4,11,1,3,15,2,3
g543,4,10,2,4,9,1,8
g20915,4,11,1,3,11,2,3
g542,4,8,2,5,13,2,4
g20916,4,11,1,3,13,2,3
g20919,4,11,1,3,2,2,2
n2320,2,7,1,2,8,0,6
n3652,6,21,2,5,6,5,6
g20910,4,11,1,3,3,2,3
n3653,3,3,2,6,10,0,0
n2322,4,6,1,2,9,0,0
n3650,4,6,1,3,7,0,0
n2321,6,24,3,4,7,6,8
n3651,2,2,1,1,7,0,0
g20913,4,11,1,3,8,2,3
DFF_1494_n1,4,8,1,1,3,2,4
g20911,4,11,1,3,7,2,3
g20912,4,11,1,3,9,2,3
n2328,3,12,2,8,11,3,4
n2327,6,24,1,1,7,6,8
n3658,2,2,1,1,10,0,0
n2329,2,6,1,1,6,0,0
n3659,2,3,1,3,13,0,0
n2324,3,3,1,1,9,0,0
n3656,2,2,1,3,5,0,0
n2323,4,21,1,2,10,0,18
n3657,4,6,1,3,10,0,0
n2326,3,18,1,1,8,0,18
n3654,3,8,1,3,10,0,3
n2325,6,24,2,4,7,6,8
n3655,2,7,2,4,9,0,3
g549,4,10,4,22,9,1,7
g548,4,8,2,10,12,1,5
g20926,4,11,1,3,7,2,3
g20927,4,11,1,3,9,2,3
n3641,3,8,1,3,10,0,6
g20921,4,11,1,3,12,2,3
n3642,2,7,2,4,9,0,6
DFF_446_n1,4,8,1,1,7,2,4
n2311,5,12,1,1,4,1,2
n2310,6,24,2,4,7,6,8
n3640,3,3,2,6,10,0,0
g20924,4,8,1,3,3,1,3
g20925,4,11,1,3,8,2,3
g20922,4,11,1,3,11,2,3
g20923,4,11,1,2,13,2,3
n2317,5,17,1,1,9,1,6
n3649,2,2,1,3,5,0,0
n2316,2,8,2,5,10,0,0
n2319,2,3,1,2,11,0,0
n3647,6,21,4,8,10,5,6
n2318,6,24,3,5,7,6,8
n3648,3,8,3,3,13,0,0
n2313,3,5,3,15,1,1,2
n3645,2,2,2,6,12,0,0
n2312,6,24,2,5,7,6,8
n3646,2,7,1,3,5,0,5
n2315,3,10,1,1,6,2,2
n3643,2,4,5,8,27,0,1
n3644,2,2,2,4,12,0,0
g538,4,8,3,7,19,1,4
g537,4,8,3,5,7,2,3
g536,4,4,2,4,1,1,2
g535,4,8,2,4,12,2,2
g567,4,8,2,4,9,2,4
g1183,4,8,4,8,11,1,2
g20939,4,11,1,3,11,2,3
g566,4,8,2,4,8,2,3
g565,4,8,2,4,8,2,4
g20937,4,11,1,3,2,2,1
g564,4,8,2,4,7,2,3
g563,0,0,1,3,0,0,0
g1186,4,8,8,19,12,2,2
g5549,4,8,4,28,29,2,2
n2342,4,7,2,2,4,0,0
n3674,2,2,1,3,5,0,0
n2341,4,7,2,2,4,0,0
n3675,4,6,1,3,12,0,0
n2344,5,12,2,2,8,0,7
n3672,3,8,1,3,12,0,5
n2343,2,10,1,1,9,0,0
n3673,2,7,2,4,11,0,5
g20935,4,11,1,3,11,2,3
n3670,6,15,2,5,8,3,5
g20936,4,11,1,3,13,2,3
n3671,3,3,2,6,12,0,0
n2340,5,12,2,2,8,0,7
g20934,4,11,1,3,12,2,3
n2349,2,3,1,2,12,0,0
n2346,5,12,2,2,8,0,7
n3678,2,8,8,19,10,2,3
n2345,5,12,2,2,8,0,7
n3679,2,6,1,2,15,1,1
n2348,5,11,1,1,4,1,2
n3676,2,2,1,1,12,0,0
n2347,2,3,6,6,3,0,0
n3677,6,21,2,5,10,5,6
g569,4,8,2,4,8,2,4
g568,4,8,2,6,2,2,2
g554,4,8,4,11,11,1,3
g1192,4,8,3,5,13,2,3
g20948,4,8,1,3,15,1,3
g5555,1,4,0,0,7,1,1
g20949,4,11,1,3,8,2,3
g551,4,5,4,34,7,1,2
g1199,4,10,2,4,5,1,4
g550,4,5,3,20,9,1,2
g1196,4,8,5,10,12,1,4
n2331,2,8,1,1,5,0,0
n3663,6,21,3,5,10,5,6
n2330,2,5,1,1,14,0,2
n3664,6,21,3,7,10,5,5
g20940,4,11,1,3,13,2,3
n2333,4,7,2,2,4,0,0
n3661,4,14,2,6,11,0,10
g20941,4,11,1,3,3,2,3
n2332,4,7,2,2,4,0,0
n3662,3,3,1,3,12,0,0
g20946,4,11,1,3,13,2,3
g20947,4,8,1,3,15,1,3
n3660,4,19,1,3,11,0,15
g20944,4,11,1,3,12,2,3
g20945,4,11,1,3,2,2,2
n2339,4,7,2,2,4,0,0
n3669,2,2,1,1,10,0,0
n2335,3,11,1,1,5,0,0
n3667,2,2,1,3,5,0,0
n2334,4,10,1,1,6,2,3
n3668,4,6,1,3,10,0,0
n2337,5,12,2,2,8,0,7
n3665,4,13,3,3,6,0,0
n2336,3,11,1,1,9,0,0
n3666,3,5,3,15,26,0,0
g559,4,8,5,12,10,2,2
g558,4,10,2,10,9,1,8
g557,4,8,5,15,11,1,4
